,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
297,1,2,0,0,0,4,1,0.142857143,2,2,1,1,5,1,0,7,2,1,1,31.47476843,4.25862069,570.8216846,0.0446797,24,0.234817814,31.71231581,134.0391,1,2,2,6,0.125,13,11,29,19,8,0,7,0
403,0,0,2,0,0,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,26.49720922,3.333333333,294.4134357,0.029441344,18,0.3,16.35630199,88.32403072,1,0,0,2,0.2,10,8,18,12,5,0,5,0
143,0,8,10,0,15,2,5,0.263157895,2,1,4,0.8,24,2,0.25,19,1,2,0.4,30.26020533,11.11666667,3739.564581,0.112130872,46,0.089955022,207.7535878,336.3926159,0.4,1,1,21,0.147058824,29,17,90,69,34,0.441176474,19,0
99,26,18,13,19,0,28,9,0.290322581,18,1,3,0.333333333,48,5,0.5,31,3,3,0.333333333,51.33344303,8.031021898,3310.869128,0.137420002,47,0.124517155,183.9371738,412.2600051,0.555555556,14,14,41,0.157894737,27,20,274,163,57,0.379999995,50,0
682,6.47159453,6,1.685603647,4.892995442,0,6.842801823,3.578599088,0.25704316,6,1,1,0.285116742,19.26420274,2.157198177,0.385732726,14.26420274,2.578599088,1.578599088,0.429766515,34.88963736,7.185857363,1795.662394,0.083327984,36,0.139515029,99.75902189,249.9839512,0.574416287,3.421400912,3.421400912,17.68560365,0.17173682,20.10700456,15.89299544,71.57859909,51.62879271,20.73579726,0.249332001,19.15719818,1
499,0,0,0,0,1,0,1,0.5,0,0,1,1,0,1,0,2,3,1,1,27.79474732,2.5,173.7171708,0.023162289,17,0.4,9.650953931,69.4868683,1,0,0,1,0.333333333,12,5,12,5,3,0.333333343,2,0
215,1,2,4,0,12,2,1,0.111111111,2,1,1,1,6,1,0,9,1,1,1,33.8259714,6.333333333,1356.797297,0.071410384,33,0.157894737,75.37762762,214.2311522,1,1,1,7,0.045454545,19,14,54,36,22,0.571428597,9,0
43,7,10,15,6,0,22,5,0.142857143,10,2,3,0.6,34,2,0.25,35,5,1,0.2,28.52955668,19.10322581,10411.38345,0.181668854,67,0.05234718,578.4101915,545.0065635,0.4,11,11,32,0.119047619,47,20,155,126,42,0.146341458,41,0
66,9,4,4,4,1,4,3,0.272727273,2,2,2,0.666666667,12,1,0,11,2,1,0.333333333,31.61707913,6.981132075,1540.896452,0.073574335,34,0.143243243,85.60535844,220.7230053,0.333333333,2,2,11,0.142857143,20,14,53,37,21,0.3125,15,0
653,10.68617285,6.457448568,0.885637858,23.57181071,0,8.686172852,3.343086426,0.213241932,6.457448568,1,1.114362142,0.333333333,19.14362142,1.343086426,0.068617285,15.45744857,2,1.114362142,0.333333333,32.11177859,8.047767923,2073.416368,0.08595119,38.77127572,0.12442173,115.1897982,257.8535695,0.371454047,4.343086426,4.343086426,17.80053499,0.125881482,21.65691357,17.11436214,59.03193425,44.00267497,26.14362142,0.604174617,39.02925928,1
474,0,0,1,0,1,0,1,0.1,0,0,1,1,6,1,0,10,2,1,1,30.6239635,6.204545455,1178.911868,0.063335925,31,0.161172161,65.49510375,190.0077735,1,0,0,7,0.090909091,21,10,44,26,11,0.090909094,10,0
92,22,12,17,0,0,20,6,0.171428571,12,1,2,0.333333333,45,1,0,35,2,1,0.166666667,30.4928388,16.86486486,8672.885025,0.171419202,61,0.059294872,481.8269458,514.2576057,0.166666667,10,10,41,0.105263158,39,22,185,160,57,0,35,0
455,0,4,0,0,10,4,2,0.222222222,4,1,1,0.5,10,2,1,9,1,1,0.5,27.94378364,7.272727273,1478.018308,0.067742506,34,0.1375,82.11212824,203.2275174,1,2,2,10,0.105263158,16,18,33,30,19,0.526315808,9,0
853,0,4,9,12,3,4,3,0.214285714,4,1,2,0.666666667,14,1,0,14,1,1,0.333333333,35.1467826,6.816901408,1633.276077,0.079864051,35,0.146694215,90.73755983,239.5921518,0.333333333,2,2,13,0.176470588,22,13,71,44,17,0.517241359,26,1
877,0.631866694,3.747253322,0.505493355,10.98901329,14.48351993,3.01098671,1.873626661,0.204670369,2,1.505493355,1.873626661,1,9.126373339,1.873626661,0.873626661,9.379120016,2.252746678,1.873626661,1,29.79114665,5.94963432,987.169176,0.056402984,28.75824003,0.171490775,54.842732,169.208952,1,1.505493355,1.505493355,9.252746678,0.075907911,14.37912002,14.37912002,35.21426702,26.52746678,24.49450664,0.711672238,20.36813331,1
753,15.5122385,10.25074714,35.93731321,0,79.48477293,15.65134486,5.912836215,0.109436632,10.25074714,1,1.212537357,0.229563716,56.4388075,1,0,50.16358336,1.787462643,1,0.213214688,35.91728617,31.61683832,35702.16647,0.375719165,123.0871638,0.031932163,1983.453693,1127.157496,0.213214688,7.825672429,7.825672429,53.16358336,0.046505499,95.44955171,27.63761207,345.7277644,227.6758219,145.1605948,0.587413089,50.16358336,1
5,1,2,4,0,0,4,2,0.142857143,2,2,2,1,11,2,1,14,1,2,1,25.34591124,9.821428571,2444.878237,0.082977686,37,0.101818182,135.8265687,248.9330568,1,2,2,11,0.133333333,22,15,56,50,15,0,14,0
422,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,29.31347637,3.818181818,427.3468787,0.037308061,22,0.261904762,23.74149326,111.9241825,1,0,0,2,0.2,14,8,22,12,5,0,5,0
1,6,8,12,0,2,12,7,0.259259259,6,2,3,0.428571429,32,5,0.666666667,27,1,1,0.142857143,34.54328541,12.77310924,5635.817147,0.147075053,58,0.078289474,313.1009526,441.2251582,0.714285714,6,6,27,0.2,40,18,119,76,35,0.068965517,27,0
664,7.546741896,6.181303242,3.635977431,18.82294502,0,7.271954862,3.54532581,0.186136969,6.181303242,1,1.54532581,0.424220968,24.27195486,1,0,19.36402257,2,1.54532581,0.424220968,34.07447085,8.134294511,2254.494961,0.09237995,39,0.122959083,125.24972,277.1398501,0.287889516,3.635977431,3.635977431,22.72662905,0.143989893,23.18130324,15.81869676,80.90793229,56.90934838,26.91076446,0.350070794,38.18696758,1
134,3,6,9,0,6,6,4,0.235294118,6,1,3,0.75,22,2,0.333333333,17,1,2,0.5,30.58593982,10.42857143,3326.377006,0.106322553,43,0.095890411,184.7987226,318.9676581,0.5,3,3,20,0.153846154,28,15,98,73,26,0.260869563,17,0
67,13,12,0,33,0,16,6,0.260869565,12,1,2,0.333333333,34,3,0.4,23,3,3,0.5,43.25098513,7.101941748,2181.474875,0.102388659,41,0.140806562,121.1930486,307.1659769,0.5,8,8,30,0.166666667,19,22,103,77,36,0.589285731,56,0
368,1,10,16,0,6,14,6,0.24,10,1,3,0.5,31,1,0,25,2,3,0.5,30.50514624,10.74747475,3523.594944,0.10928443,44,0.093045113,195.7552746,327.8532889,0.166666667,7,7,27,0.1875,28,16,99,76,32,0.193548381,25,0
495,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,20.97287816,3.666666667,281.9686953,0.025633518,17,0.272727273,15.66492751,76.90055325,1,0,0,2,0.25,8,9,12,11,4,0,4,0
138,3,6,15,4,13,6,4,0.210526316,6,1,2,0.5,24,2,0.333333333,19,2,2,0.5,35.18573776,12.42913386,5435.611291,0.145776081,57,0.080456129,301.978405,437.3282445,0.5,3,3,22,0.114285714,41,16,127,77,35,0.472222209,23,0
406,1,0,2,0,0,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,26.49720922,3.333333333,294.4134357,0.029441344,18,0.3,16.35630199,88.32403072,1,0,0,2,0.166666667,10,8,18,12,6,0,5,0
718,12,14,43,0,0,10,8,0.163265306,6,1,4,0.5,61,2,0.142857143,49,3,2,0.25,38.83325131,20.48929664,16302.63681,0.265222002,88,0.04880597,905.7020448,795.6660053,0.25,5,5,55,0.131147541,67,21,327,200,61,0,49,1
535,0,6,7,4,0,10,3,0.214285714,6,1,1,0.333333333,15,2,0.5,14,2,1,0.333333333,31.33314575,7.5,1762.489448,0.078332864,35,0.133333333,97.91608047,234.9985931,0.666666667,5,5,15,0.214285714,20,15,60,45,14,0.222222224,18,0
24,4,10,14,5,0,12,6,0.181818182,6,2,1,0.166666667,34,3,0.4,33,1,1,0.166666667,34.95389063,13.91605839,6769.054456,0.162140128,62,0.071859428,376.0585809,486.4203832,0.5,6,6,30,0.162162162,41,21,137,93,37,0.131578952,38,0
202,3,2,5,2,12,2,2,0.2,2,1,2,1,8,1,0,10,2,1,0.5,30.75376054,9.442622951,2742.101493,0.096798722,44,0.105902778,152.3389718,290.3961651,0.5,1,1,8,0.08,32,12,61,36,25,0.583333313,12,0
431,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,33.27830181,3.888888889,503.2829595,0.043138539,24,0.257142857,27.96016441,129.4156181,1,0,0,2,0.2,14,10,27,15,5,0,5,0
849,3,7.38381348,8.848559561,45.3063558,20.77110188,5.387288401,7.151440439,0.271915986,3.232373041,0.53872884,4.690169279,0.52552965,31.23237304,1,0,28.77110188,1.46127116,4.690169279,0.52552965,33.24267143,14.61628266,6937.199472,0.15967983,61.92601724,0.068767186,385.3999707,479.0394898,0.218015543,2.693644201,2.693644201,27.46474608,0.150398635,40.30983072,21.61618652,125.7110188,88.31330564,52.54220376,0.697734526,74.07745768,1
769,0.796574443,0.455185396,1,1.365556189,32.47231318,0.455185396,1.227592698,0.12950244,0.455185396,0.113796349,1,0.924135767,6.910370792,1.113796349,0.056898175,9.227592698,2,1,0.924135767,30.30820218,6.855390841,1424.244475,0.069251171,33.7724073,0.145886684,79.12469307,207.7535116,0.962067884,0.227592698,0.227592698,7.682778094,0.034536416,19.7724073,14,42.13796349,29.36555619,42.49648032,0.778053573,10.59314889,1
155,0,0,2,1,0,0,1,0.142857143,0,0,1,1,3,1,0,7,2,1,1,31.7310586,6.192307692,1216.717115,0.065496159,33,0.161490683,67.59539529,196.4884782,1,0,0,4,0.142857143,21,12,39,23,7,0.125,8,0
116,1,2,1,1,10,0,2,0.333333333,0,0,2,1,5,1,0,6,1,2,1,25.26936921,5.833333333,859.8604799,0.049134885,27,0.171428571,47.77002666,147.4046537,0.5,0,0,5,0.117647059,14,13,24,20,17,0.647058845,7,0
824,3,8,5,2,0,10,4,0.222222222,8,1,2,0.5,27,1,0,18,2,2,0.5,33.81087533,8.235294118,2293.055905,0.092814168,39,0.121428571,127.3919947,278.4425027,0.25,5,5,25,0.19047619,25,14,85,56,21,0.100000001,20,1
699,8.046837124,13.61873485,18.85620455,0,16.07353976,15.61873485,7.809367425,0.181078299,10.80936742,1,4.428102275,0.529809224,50.21405114,4.214051137,0.451366083,43.26088826,3.38126515,4.023418562,0.484844367,39.08305653,17.84356881,12474.02664,0.232610221,80.61873485,0.056105408,693.0014799,697.8306651,0.524924694,7.809367425,7.809367425,44.40468371,0.116427535,55.40468371,25.21405114,247.5887481,160.0903902,67.38126515,0.24728523,43.26088826,1
80,22,12,17,0,0,20,6,0.171428571,12,1,2,0.333333333,45,1,0,35,2,1,0.166666667,30.4928388,16.86486486,8672.885025,0.171419202,61,0.059294872,481.8269458,514.2576057,0.166666667,10,10,41,0.105263158,39,22,185,160,57,0,35,0
347,0,6,3,0,0,6,4,0.222222222,6,1,1,0.25,18,1,0,18,2,1,0.25,32.26964168,10.26,3396.947732,0.110362175,47,0.097465887,188.7193185,331.0865236,0.25,3,3,19,0.222222222,27,20,75,57,18,0,18,0
65,23,10,11,21,0,8,6,0.222222222,6,1,3,0.5,35,3,0.4,27,2,1,0.166666667,32.66605208,13.8,6220.922959,0.15026384,56,0.072463768,345.6068311,450.7915188,0.5,4,4,31,0.12,36,20,150,115,50,0.4375,48,0
899,2.925335226,13.07466477,6.149329548,62.99746016,21.82131251,12.59731819,7.925335226,0.252197557,10.2986591,1,1.925335226,0.242000203,39.59731819,1,0,31.59731819,4,1.925335226,0.242000203,42.5623707,9.471757762,3818.394755,0.134378652,51.85067045,0.105577894,212.1330419,403.1359558,0.1263333,6.298659095,6.298659095,33.82131251,0.14175385,26.37332387,25.47734658,127.7625966,91.67198296,56.34396593,0.720511656,94.59477835,1
306,2,2,1,0,0,2,1,0.125,2,1,1,1,6,1,0,8,2,1,1,26.70459982,5.310344828,753.0633644,0.047270211,25,0.188311688,41.83685358,141.8106335,1,1,1,7,0.1,14,11,29,22,10,0,8,0
189,4,4,9,1,28,0,3,0.166666667,0,0,2,0.666666667,18,1,0,18,4,2,0.666666667,27.12444054,17.35454545,8169.345727,0.156910779,62,0.057621792,453.8525404,470.7323363,0.333333333,0,0,17,0.06,46,16,110,83,50,0.617021263,19,0
608,0,4,6,0,0,6,3,0.1875,4,1,1,0.333333333,17,1,0,16,1,1,0.333333333,31.45677262,9.931506849,3102.733366,0.104137718,45,0.100689655,172.3740759,312.4131527,0.333333333,3,3,16,0.1875,29,16,73,50,16,0,16,1
567,4,0,4,13,10,0,1,0.032258065,0,0,1,1,2,1,0,31,2,1,1,34.31551468,12.08467742,5011.418147,0.138230642,54,0.082749416,278.4121193,414.6919254,1,0,0,3,0.022222222,37,17,124,81,45,0.42592594,44,0
72,13,4,2,39,0,4,3,0.142857143,4,1,1,0.333333333,21,1,0,21,2,1,0.333333333,34.39062128,8.013157895,2208.245847,0.091859159,39,0.124794745,122.6803248,275.5774784,0.333333333,2,2,20,0.088235294,21,18,76,58,34,0.649999976,60,0
615,7.885763761,5.782777983,15.88013853,27.97749908,0,6.228472479,3.668541744,0.172284725,5.782777983,1,1,0.296192125,25.89701422,1.222847248,0.04456945,20.89138899,2,1,0.296192125,38.81434005,10.7410802,4458.634942,0.138557605,53.33145826,0.093255676,247.7019412,415.6728162,0.333333333,3.114236239,3.114236239,24.45131973,0.128148094,34.21722202,19.11423624,136.4231936,85.55993074,28.77715275,0.499598191,48.86888807,1
335,4,112,59,77,0,274,56,0.171779141,112,2,33,0.589285714,429,32,0.563636364,326,3,25,0.446428571,45.33129831,31.6405821,45382.3611,0.478102889,124,0.031604981,2521.242283,1434.308666,0.571428571,137,137,378,0.16969697,95,29,1821,1213,330,0.191066995,403,0
436,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,33.27830181,3.888888889,503.2829595,0.043138539,24,0.257142857,27.96016441,129.4156181,1,0,0,2,0.2,14,10,27,15,5,0,5,0
806,0.346608333,0.693216666,1.039824998,0.693216666,0,0.693216666,1.653391667,0.143559445,0.693216666,0.346608333,1,0.673304166,8.653391667,1,0,11.30678333,1.346608333,1,0.673304166,28.71973036,6.324935494,1148.975729,0.060551389,29,0.158104554,63.83198493,181.6541686,0.673304166,0.346608333,0.346608333,9.653391667,0.14040846,16.65339167,12.34660833,43.88052501,33.26695834,11.65339167,0.057768057,12,1
746,1,3.862189702,5.534452574,10.24204336,18.67226287,6.655474255,3.465547426,0.168843586,3.862189702,1.465547426,1.931094851,0.527311427,21.39664228,2.465547426,0.577591238,20.46554743,2.603357723,1.931094851,0.527311427,34.07280938,9.183856219,2865.385072,0.104062958,44.46554743,0.10907612,159.1880596,312.1888726,0.705462286,3.327737128,3.327737128,19.93109485,0.087180176,27,17.46554743,77.32773713,52.53445257,40.1378103,0.573588113,30.70759079,1
336,3,8,0,77,2,16,4,0.25,8,2,1,0.25,17,1,0,16,2,1,0.25,31.0769809,8.070175439,2023.973272,0.083598896,38,0.123913043,112.4429595,250.796688,0.25,8,8,18,0.19047619,23,15,57,40,21,0.83157897,93,0
780,1.473246129,0,0.491082043,0,2.946492257,0,1,0.209076497,0,0,1,1,1.491082043,1,0,4.982164086,5.4375743,1,1,43.25415429,4.512088787,800.4434276,0.060964164,30.94649226,0.229560267,44.46907931,182.8924899,1,0,0,2.491082043,0.159968292,19.92865634,11.01783591,42.71462537,18,9.401902472,0.245541021,4.982164086,1
247,1,6,1,0,14,6,3,0.157894737,6,1,1,0.333333333,20,1,0,19,1,1,0.333333333,34.8805754,11.25,4414.572823,0.130802158,54,0.088888889,245.2540457,392.4064732,0.333333333,3,3,20,0.088235294,30,24,88,66,34,0.424242437,19,0
698,1.559948162,7.119896324,7.055865222,8.944134778,33.96046654,7.743875589,4.24795853,0.154131704,6.49591706,1,1,0.273906736,33.85560603,1.623979265,0.103996544,28.04769934,2.935968897,1,0.273906736,53.63091183,17.93107729,16723.29126,0.31385626,112.2002592,0.056470042,929.0717368,941.5687816,0.363046632,3.871937795,3.871937795,31.6076475,0.069805138,89.70434213,22.49591706,240.7997408,103.5191188,63.56811404,0.542960229,36.99183412,1
401,1,0,2,1,0,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,26.49720922,3.333333333,294.4134357,0.029441344,18,0.3,16.35630199,88.32403072,1,0,0,2,0.166666667,10,8,18,12,6,0.166666672,6,0
739,12.98440173,10.32813391,6.278644348,15.82033478,0,13.77084521,5.164066955,0.24042555,10.32813391,1,2.721355652,0.546440725,30.98440173,3.164066955,0.432813391,21.04948956,2,2.442711304,0.453559275,35.76028704,9.503556716,3206.782466,0.112783458,43.72135565,0.105415085,178.1545814,338.3503761,0.573785217,6.885422607,6.885422607,27.82033478,0.157810057,25.5572887,18.16406696,126.77354,94.06778259,34.0338913,0.401858159,36.86982434,1
272,0,2,9,0,0,4,2,0.133333333,2,2,1,0.5,15,1,0,15,3,1,0.5,35.72301381,11.71153846,4899.77333,0.13945715,57,0.085385878,272.2096294,418.3714502,0.5,2,2,15,0.133333333,42,15,104,58,15,0,15,0
42,2,6,6,0,0,6,4,0.266666667,6,1,1,0.25,20,1,0,15,1,1,0.25,28.39629334,7.627118644,1651.895835,0.072193966,32,0.131111111,91.77199084,216.5818984,0.25,3,3,18,0.235294118,18,14,59,50,17,0,15,0
544,0,21,2,27,13,14,19,0.422222222,12,1,8,0.421052632,56,8,0.388888889,45,2,9,0.473684211,35.5134806,12.33727811,5405.451164,0.146046562,53,0.081055156,300.3028424,438.1396867,0.421052632,7,8,48,0.327586207,30,23,169,139,58,0.470588237,72,0
178,0,4,1,0,18,4,2,0.2,4,1,2,1,10,1,0,10,1,1,0.5,26.10406037,6.451612903,1086.537373,0.056137764,29,0.155,60.36318736,168.4132927,0.5,2,2,10,0.071428571,16,13,31,25,28,0.642857134,10,0
742,0,4,3,13,48,4,3,0.157894737,4,1,1,0.333333333,22,1,0,19,2,1,0.333333333,60.10400997,16.52360515,16410.16942,0.331044976,120,0.060519481,911.676079,993.1349286,0.333333333,2,2,21,0.044776119,100,20,233,77,67,0.762499988,32,1
437,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,33.27830181,3.888888889,503.2829595,0.043138539,24,0.257142857,27.96016441,129.4156181,1,0,0,2,0.2,14,10,27,15,5,0,5,0
250,8,12,11,0,5,12,6,0.24,12,1,1,0.166666667,29,1,0,25,1,1,0.166666667,34.89361131,8.845360825,2730.090389,0.102882194,42,0.113053613,151.6716883,308.6465825,0.166666667,6,6,29,0.157894737,26,16,97,66,38,0.166666672,25,0
127,1,6,9,9,27,18,4,0.2,6,3,3,0.75,24,2,0.333333333,20,3,1,0.25,37.11910113,11.24637681,4694.86071,0.139151799,53,0.088917526,260.825595,417.4553982,0.5,9,9,22,0.083333333,32,21,138,97,48,0.642857134,29,0
825,13.85039572,9.338583299,0.661416701,23.70079145,0,13.00787495,5.503937475,0.294576274,9.338583299,1,1.834645825,0.333333333,26.84252077,3.503937475,0.500787495,18.50393747,2,1.834645825,0.333333333,36.96133839,7.327003588,1981.148687,0.090188689,36.83464582,0.136521308,110.0638159,270.5660677,0.611548609,6.503937475,6.503937475,23.3385833,0.169190695,19.6614167,17.17322912,93.53543727,70.3700831,32.3543332,0.515608487,42.20472892,1
31,3,6,6,0,0,10,3,0.130434783,6,1,1,0.333333333,22,2,0.5,23,4,3,1,30.61047215,12.88461538,5081.745913,0.131468053,54,0.07761194,282.3192174,394.4041604,0.666666667,5,5,22,0.115384615,35,19,91,67,26,0,23,0
551,3,10,12,27,37,12,5,0.135135135,10,1,2,0.4,44,3,0.5,37,1,1,0.2,34.04898819,18.06565657,11112.49838,0.205039109,73,0.055353648,617.361021,615.1173271,0.6,6,6,41,0.064935065,49,24,198,146,77,0.633663356,64,0
289,0,10,10,0,0,6,7,0.24137931,4,1,6,0.857142857,28,1,0,29,5,6,0.857142857,36.0402715,10.47008547,3950.831501,0.125781574,50,0.095510204,219.490639,377.344723,0.142857143,3,3,23,0.24137931,35,15,117,70,29,0,29,0
880,0,0,0,0.493733434,3.209267324,0,1,0.203712491,0,0,1,1,1,1,0,6.962400607,0.753133283,1,1,24.29320441,3.325327862,265.172601,0.026729744,17.25939985,0.301360739,14.73181117,80.18923141,1,0,0,2,0.196795966,10.25939985,7,15.27193298,9.753133283,10.17166793,0.119451634,7.456134041,1
145,0,0,0,0,10,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,24.76516172,3.882352941,373.2769704,0.032049033,20,0.257575758,20.73760947,96.14709844,1,0,0,2,0.066666667,12,8,17,11,15,0.666666687,5,0
197,8,2,17,0,16,2,1,0.052631579,2,1,1,1,16,1,0,19,4,1,1,31.01601222,18.53383459,10654.09401,0.191615213,74,0.053955375,591.8941114,574.84564,1,1,1,17,0.023255814,58,16,133,85,43,0.45714286,19,0
727,10.02490286,10.27859918,17.8108947,1.721400816,6.15175102,11.13929959,6.139299592,0.223571716,10.27859918,1,2,0.334897166,36.97509714,3.569649796,0.5,27.27859918,1,3.84824898,0.574341294,35.16793296,13.50637167,6413.324287,0.15830394,58.86070041,0.074039838,356.2957937,474.9118207,0.583724291,5.569649796,5.569649796,32.83579755,0.14915141,37,21.86070041,167.0793763,121.8505829,43.45525306,0.216273535,29,1
173,0,12,8,8,18,12,6,0.2,12,1,1,0.166666667,32,1,0,30,1,1,0.166666667,29.9055472,16.87671233,8517.800201,0.168235772,63,0.059253247,473.2111223,504.7073171,0.166666667,6,6,33,0.125,44,19,146,112,48,0.464285702,38,0
275,5,14,6,0,5,16,7,0.25,14,1,3,0.428571429,43,5,0.666666667,28,4,3,0.428571429,32.85384681,12.01709402,4744.442042,0.131602589,52,0.083214794,263.5801134,394.8077659,0.714285714,8,8,38,0.184210526,37,15,117,76,38,0.151515156,28,0
312,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,3,1,1,32.94540546,2.857142857,268.9420854,0.031376577,19,0.35,14.94122697,94.1297299,1,0,0,2,0.25,12,7,21,10,4,0,4,0
308,0,0,0,1,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,20.97287816,3.666666667,281.9686953,0.025633518,17,0.272727273,15.66492751,76.90055325,1,0,0,2,0.25,8,9,12,11,4,0.200000003,5,0
210,18,6,67,0,74,10,5,0.063291139,6,1,5,1,83,1,0,79,2,1,0.2,39.69550213,32.07602862,40841.57528,0.424424688,130,0.031175929,2268.976404,1273.274063,0.2,5,5,80,0.029239766,109,21,559,329,171,0.483660132,79,0
685,7.698856421,9.044190316,2.38952421,6.176761263,0,12.08838063,5.044190316,0.280232795,9.044190316,1,2.522095158,0.5,28.04419032,3.088380632,0.417676126,18,2.522095158,3.044190316,0.58701586,36.47678657,7.857767633,2242.492635,0.095234949,38.47790484,0.127530982,124.5829241,285.7048472,0.554555509,6.044190316,6.044190316,25,0.195448525,23.43371453,15.04419032,104.839616,70.61866442,25.69885642,0.234253046,24.17676126,1
82,7,6,2,15,0,6,3,0.272727273,6,1,1,0.333333333,16,3,1,11,3,1,0.333333333,33.4066007,7.451612903,1854.952778,0.082977686,37,0.134199134,103.0529321,248.9330568,1,3,3,15,0.166666667,21,16,62,44,18,0.576923072,26,0
64,6,10,4,29,0,16,5,0.178571429,8,2,2,0.4,28,2,0.25,28,2,1,0.2,34.01000148,12.2375,5093.215598,0.138732464,54,0.081716037,282.9564221,416.1973931,0.4,8,8,25,0.147058824,33,21,120,89,34,0.508771956,57,0
239,10,2,11,0,12,2,1,0.047619048,2,1,1,1,18,1,0,21,2,1,1,28.64310938,15.65454545,7019.417681,0.149464953,59,0.06387921,389.967649,448.3948577,1,1,1,19,0.023255814,41,18,110,84,43,0.363636374,21,0
658,5.436376793,2.981821941,4.945465822,4.436376793,9.163602533,4,2.49091097,0.158484817,2.981821941,1.50908903,1,0.418181505,15.9091097,1.49091097,0.245455485,15.92728776,1.49091097,1.49091097,0.581818495,35.53895624,7.338612015,1914.514073,0.086936299,38.03635612,0.136302749,106.361893,260.8088949,0.581818495,2,2,15.41819873,0.082601958,20.52726709,17.50908903,68.81821941,49.81821941,30.52726709,0.452282597,20.36366456,1
466,1,4,5,3,1,4,2,0.153846154,4,1,1,0.5,11,1,0,13,2,1,0.5,29.25110175,10.76515152,3389.865929,0.104964181,46,0.092892329,188.325885,314.8925423,0.5,2,2,12,0.133333333,29,17,66,49,15,0.235294119,16,0
483,0,2,5,0,1,2,2,0.142857143,2,1,1,0.5,13,1,0,14,2,1,0.5,29.71975849,10.97916667,3582.48212,0.108766061,47,0.091081594,199.0267845,326.2981818,0.5,1,1,13,0.133333333,31,16,72,51,15,0.06666667,14,0
845,2.069011588,0,0.689670529,0,4.138023177,0,1,0.192527456,0,0,1,1,1.689670529,1,0,5.379341059,6.827693706,1,1,49.08623145,4.179986007,792.4877484,0.06488952,32.13802318,0.246569004,44.02709713,194.6685599,1,0,0,2.689670529,0.123560403,21.51736424,10.62065894,49.06945694,18,11.58637582,0.344835265,5.379341059,1
